1;-11.4176152852;-20.931422773364790401728896540590;
1;-10.7709881202;-20.204374041129163686036918079481;
1;-10.3815233535;-19.831169795239222963800784782507;
1;-10.1019384913;-19.571330784638924171758844750002;
1;-9.8836849252;-19.360142100363795236717123771086;
1;-9.7046366938;-19.203217088611769014505625818856;
1;-9.5528306809;-19.051694531190779713369920500554;
1;-9.4210614033;-18.923440195667101448862013057806;
1;-9.3046510514;-18.813329077250678267319017322734;
1;-9.2003900411;-18.706133752993114427454202086665;
1;-9.1059803567;-18.696599782471565731611917726696;
1;-9.0197200124;-18.696599782471565731611917726696;
1;-8.9403132348;-18.696599782471565731611917726696;
1;-8.8667506676;-18.696599782471565731611917726696;
1;-8.7982307211;-18.696599782471565731611917726696;
1;-8.7341061930;-18.696599782471565731611917726696;
1;-8.6738470015;-18.696599782471565731611917726696;
1;-8.6170135267;-18.696599782471565731611917726696;
1;-8.5632371299;-18.696599782471565731611917726696;
1;-8.5122056499;-18.696599782471565731611917726696;
1;-8.4636524245;-18.696599782471565731611917726696;
1;-8.4173478564;-18.696599782471565731611917726696;
1;-8.3730928474;-18.696599782471565731611917726696;
1;-8.3307136245;-18.696599782471565731611917726696;
1;-8.2900576188;-18.696599782471565731611917726696;
1;-8.2509901506;-18.632291915238834434376258286647;
1;-8.2133917371;-18.537566097036105361439695116132;
1;-8.1771558886;-18.457246725921876873144356068224;
1;-8.1421872908;-18.379056994721789664026800892316;
1;-8.1084002932;-18.310473518870256981472266488709;
1;-8.0757176458;-18.280820799175128144042901112698;
1;-8.0440694348;-18.280820799175128144042901112698;
1;-8.0133921826;-18.280820799175128144042901112698;
1;-7.9836280807;-18.280820799175128144042901112698;
1;-7.9547243345;-18.280820799175128144042901112698;
1;-7.9266325996;-18.244279257081895906367208226584;
1;-7.8993084954;-18.182511169651839111338631482795;
1;-7.8727111828;-18.122851333245503013813504367135;
1;-7.8468029980;-18.071053265772427209867601050064;
1;-7.8215491307;-18.017787861998002085783809889108;
1;-7.7969173435;-17.986206289947702430254139471799;
1;-7.7728777243;-17.986206289947702430254139471799;
1;-7.7494024679;-17.986206289947702430254139471799;
1;-7.7264656825;-17.986206289947702430254139471799;
1;-7.7040432185;-17.986206289947702430254139471799;
1;-7.6821125150;-17.986206289947702430254139471799;
1;-7.6606524639;-17.986206289947702430254139471799;
1;-7.6396432879;-17.986206289947702430254139471799;
1;-7.6190664302;-17.986206289947702430254139471799;
