1;-11.4176152852;-20.931518775764871520550514105707;
1;-10.7709881202;-20.204470043529244804858535644598;
1;-10.3815233535;-19.831265797639300529908723547123;
1;-10.1019384913;-19.571426787039005290580462315120;
1;-9.8836849252;-19.360238102763876355538741336204;
1;-9.7046366938;-19.203313091011846580613564583473;
1;-9.5528306809;-19.051790533590857279477859265171;
1;-9.4210614033;-18.923536198067179014969951822422;
1;-9.3046510514;-18.813425079650755833426956087351;
1;-9.2003900411;-18.706229755393191993562140851282;
1;-9.1059803567;-18.696695784871643297719856491312;
1;-9.0197200124;-18.696695784871643297719856491312;
1;-8.9403132348;-18.696695784871643297719856491312;
1;-8.8667506676;-18.696695784871643297719856491312;
1;-8.7982307211;-18.696695784871643297719856491312;
1;-8.7341061930;-18.696695784871643297719856491312;
1;-8.6738470015;-18.696695784871643297719856491312;
1;-8.6170135267;-18.696695784871643297719856491312;
1;-8.5632371299;-18.696695784871643297719856491312;
1;-8.5122056499;-18.696695784871643297719856491312;
1;-8.4636524245;-18.696695784871643297719856491312;
1;-8.4173478564;-18.696695784871643297719856491312;
1;-8.3730928474;-18.696695784871643297719856491312;
1;-8.3307136245;-18.696695784871643297719856491312;
1;-8.2900576188;-18.696695784871643297719856491312;
1;-8.2509901506;-18.632387917638912000484197051264;
1;-8.2133917371;-18.537662099436182927547633880749;
1;-8.1771558886;-18.457342728321957991965973633341;
1;-8.1421872908;-18.379152997121867230134739656933;
1;-8.1084002932;-18.310569521270334547580205253325;
1;-8.0757176458;-18.280916801575205710150839877315;
1;-8.0440694348;-18.280916801575205710150839877315;
1;-8.0133921826;-18.280916801575205710150839877315;
1;-7.9836280807;-18.280916801575205710150839877315;
1;-7.9547243345;-18.280916801575205710150839877315;
1;-7.9266325996;-18.244375259481973472475146991201;
1;-7.8993084954;-18.182607172051920230160249047913;
1;-7.8727111828;-18.122947335645584132635121932253;
1;-7.8468029980;-18.071149268172504775975539814681;
1;-7.8215491307;-18.017883864398079651891748653725;
1;-7.7969173435;-17.986302292347779996362078236416;
1;-7.7728777243;-17.986302292347779996362078236416;
1;-7.7494024679;-17.986302292347779996362078236416;
1;-7.7264656825;-17.986302292347779996362078236416;
1;-7.7040432185;-17.986302292347779996362078236416;
1;-7.6821125150;-17.986302292347779996362078236416;
1;-7.6606524639;-17.986302292347779996362078236416;
1;-7.6396432879;-17.986302292347779996362078236416;
1;-7.6190664302;-17.986302292347779996362078236416;
1;-7.5989044569;-17.986302292347779996362078236416;
1;-7.5791409678;-17.973687889013703511409403290600;
1;-7.5597605162;-17.927935627735141821403885842301;
1;-7.5407485367;-17.882549285657027837714849738404;
1;-7.5220912791;-17.838239685374841059228856465779;
1;-7.5037757488;-17.794526432214698985490031191148;
1;-7.4857896524;-17.762744319146165139500226359814;
1;-7.4681213483;-17.762744319146165139500226359814;
1;-7.4507598011;-17.762744319146165139500226359814;
1;-7.4336945406;-17.762744319146165139500226359814;
1;-7.4169156234;-17.762744319146165139500226359814;
1;-7.4004135988;-17.758196977701306451535856467672;
1;-7.3841794760;-17.720555949653995497783398604952;
1;-7.3682046954;-17.682749420618527835813438287005;
1;-7.3524811010;-17.646689175546320882403961149976;
1;-7.3370009158;-17.611884139864457665680674836040;
1;-7.3217567181;-17.582046896648439116006557014771;
1;-7.3067414210;-17.582046896648439116006557014771;
1;-7.2919482518;-17.582046896648439116006557014771;
1;-7.2773707342;-17.582046896648439116006557014771;
1;-7.2630026709;-17.582046896648439116006557014771;
1;-7.2488381282;-17.582046896648439116006557014771;
1;-7.2348714207;-17.582046896648439116006557014771;
1;-7.2210970982;-17.582046896648439116006557014771;
1;-7.2075099327;-17.582046896648439116006557014771;
1;-7.1941049062;-17.582046896648439116006557014771;
1;-7.1808772001;-17.582046896648439116006557014771;
1;-7.1678221844;-17.582046896648439116006557014771;
1;-7.1549354081;-17.582046896648439116006557014771;
1;-7.1422125902;-17.582046896648439116006557014771;
1;-7.1296496109;-17.582046896648439116006557014771;
1;-7.1172425038;-17.582046896648439116006557014771;
1;-7.1049874485;-17.555092006450916386484095710330;
1;-7.0928807631;-17.522307613379162205546890618280;
1;-7.0809188980;-17.491511274262531827616840018891;
1;-7.0690984294;-17.463015768970478802657453343272;
1;-7.0574160535;-17.433519567243770609366038115695;
1;-7.0458685811;-17.425650771538826688811241183430;
1;-7.0344529320;-17.425650771538826688811241183430;
1;-7.0231661305;-17.425650771538826688811241183430;
1;-7.0120053004;-17.425650771538826688811241183430;
1;-7.0009676607;-17.425650771538826688811241183430;
1;-6.9900505217;-17.407188708699091961307203746401;
1;-6.9792512807;-17.378566262521740526381108793430;
1;-6.9685674184;-17.349506171041038982139070867561;
1;-6.9579964954;-17.323934866342284522033878602087;
1;-6.9475361490;-17.297699098833962949584019952454;
1;-6.9371840897;-17.287085486387010035969069576822;
1;-6.9269380984;-17.287085486387010035969069576822;
1;-6.9167960236;-17.287085486387010035969069576822;
1;-6.9067557786;-17.287085486387010035969069576822;
1;-6.8968153389;-17.287085486387010035969069576822;
1;-6.8869727398;-17.287085486387010035969069576822;
1;-6.8772260739;-17.287085486387010035969069576822;
1;-6.8675734893;-17.287085486387010035969069576822;
1;-6.8580131871;-17.287085486387010035969069576822;
1;-6.8485434194;-17.287085486387010035969069576822;
1;-6.8391624875;-17.287085486387010035969069576822;
1;-6.8298687403;-17.287085486387010035969069576822;
1;-6.8206605721;-17.287085486387010035969069576822;
1;-6.8115364212;-17.287085486387010035969069576822;
1;-6.8024947683;-17.287085486387010035969069576822;
1;-6.7935341349;-17.287085486387010035969069576822;
1;-6.7846530818;-17.287085486387010035969069576822;
1;-6.7758502081;-17.287085486387010035969069576822;
1;-6.7671241492;-17.287085486387010035969069576822;
1;-6.7584735763;-17.287085486387010035969069576822;
1;-6.7498971944;-17.287085486387010035969069576822;
1;-6.7413937418;-17.287085486387010035969069576822;
1;-6.7329619886;-17.287085486387010035969069576822;
1;-6.7246007359;-17.287085486387010035969069576822;
1;-6.7163088144;-17.287085486387010035969069576822;
1;-6.7080850839;-17.287085486387010035969069576822;
1;-6.6999284318;-17.287085486387010035969069576822;
1;-6.6918377728;-17.287085486387010035969069576822;
1;-6.6838120475;-17.287085486387010035969069576822;
1;-6.6758502220;-17.287085486387010035969069576822;
1;-6.6679512868;-17.287085486387010035969069576822;
1;-6.6601142561;-17.287085486387010035969069576822;
1;-6.6523381671;-17.287085486387010035969069576822;
1;-6.6446220795;-17.287085486387010035969069576822;
1;-6.6369650742;-17.287085486387010035969069576822;
1;-6.6293662534;-17.287085486387010035969069576822;
1;-6.6218247396;-17.287085486387010035969069576822;
1;-6.6143396747;-17.287085486387010035969069576822;
1;-6.6069102200;-17.287085486387010035969069576822;
1;-6.5995355553;-17.287085486387010035969069576822;
1;-6.5922148784;-17.287085486387010035969069576822;
1;-6.5849474046;-17.287085486387010035969069576822;
1;-6.5777323660;-17.287085486387010035969069576822;
1;-6.5705690116;-17.287085486387010035969069576822;
1;-6.5634566061;-17.287085486387010035969069576822;
1;-6.5563944299;-17.287085486387010035969069576822;
1;-6.5493817784;-17.287085486387010035969069576822;
1;-6.5424179620;-17.287085486387010035969069576822;
1;-6.5355023051;-17.287085486387010035969069576822;
1;-6.5286341462;-17.287085486387010035969069576822;
1;-6.5218128374;-17.287085486387010035969069576822;
1;-6.5150377437;-17.287085486387010035969069576822;
1;-6.5083082432;-17.287085486387010035969069576822;
1;-6.5016237263;-17.287085486387010035969069576822;
1;-6.4949835957;-17.287085486387010035969069576822;
1;-6.4883872657;-17.287085486387010035969069576822;
1;-6.4818341623;-17.287085486387010035969069576822;
1;-6.4753237226;-17.287085486387010035969069576822;
1;-6.4688553948;-17.287085486387010035969069576822;
1;-6.4624286374;-17.287085486387010035969069576822;
1;-6.4560429197;-17.287085486387010035969069576822;
1;-6.4496977208;-17.287085486387010035969069576822;
1;-6.4433925296;-17.287085486387010035969069576822;
1;-6.4371268450;-17.287085486387010035969069576822;
1;-6.4309001748;-17.287085486387010035969069576822;
1;-6.4247120362;-17.287085486387010035969069576822;
1;-6.4185619553;-17.287085486387010035969069576822;
1;-6.4124494669;-17.287085486387010035969069576822;
1;-6.4063741140;-17.287085486387010035969069576822;
1;-6.4003354484;-17.287085486387010035969069576822;
1;-6.3943330294;-17.287085486387010035969069576822;
1;-6.3883664246;-17.287085486387010035969069576822;
1;-6.3824352091;-17.287085486387010035969069576822;
1;-6.3765389656;-17.287085486387010035969069576822;
